ml_movieId;ml_title;ml_genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;ml_year;totalSeasons
1430;Underworld;Thriller;Underworld;2003;R;19 Sep 2003;121 min;Action, Fantasy, Thriller;Len Wiseman;Kevin Grevioux, Len Wiseman, Danny McBride;Kate Beckinsale, Scott Speedman, Shane Brolly;Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.;English;United States, United Kingdom, Germany, Hungary;1 win & 10 nominations;https://m.media-amazon.com/images/M/MV5BMTk1OTc2ZmUtODU0Yy00NGJiLWJmNmQtODI0MzBjODk3MjI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}];42;7;275,445;tt0320691;movie;06 Jan 2004;$51,970,690;N/A;N/A;True;1997;
1431;Beverly Hills Ninja;Action|Comedy;Beverly Hills Ninja;1997;PG-13;17 Jan 1997;88 min;Action, Comedy;Dennis Dugan;Mark Feldberg, Mitchell Klebanoff;Chris Farley, Nicollette Sheridan, Robin Shou;A man tries to rescue a woman with a little help from his half brother.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BNGU1NzQ1ZmItZGVmNC00NWQ4LWEwYTYtOTc4NWE1MmY0YTk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '27/100'}];27;5.5;42,454;tt0118708;movie;06 Mar 2001;$31,480,418;N/A;N/A;True;1997;
1432;Metro;Action;Metro;1997;R;17 Jan 1997;117 min;Action, Comedy, Crime;Thomas Carter;Randy Feldman;Eddie Murphy, Michael Rapaport, Kim Miyori;A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BYmI1ZGNiYTUtOTllNi00YWU5LThmNmItODM2N2I4OTEyYmQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '41/100'}];41;5.6;28,187;tt0119664;movie;01 Dec 1998;$32,000,301;N/A;N/A;True;1997;
1433;The Machine;Comedy|Horror;The Machine;2013;R;21 Mar 2014;91 min;Action, Drama, Sci-Fi;Caradog W. James;Caradog W. James;Toby Stephens, Caity Lotz, Denis Lawson;In efforts to construct perfect android killing machines in a war against China, UK scientists exceed their goal and create a sentient robot.;English, Chinese;United Kingdom;8 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BMTUwMDg1NTk1OV5BMl5BanBnXkFtZTgwMzAyNDczMTE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '52/100'}];52;6;31,569;tt2317225;movie;17 Jun 2014;N/A;N/A;N/A;True;1994;
1434;The Stranger;Action;The Stranger;2020;TV-MA;30 Jan 2020;363 min;Crime, Drama, Mystery;N/A;N/A;Richard Armitage, Shaun Dooley, Siobhan Finneran;Follows the lives of suburban families whose secrets and lies are made public by the appearance of a stranger.;English;United Kingdom;1 nomination;https://m.media-amazon.com/images/M/MV5BNWNlYzA2OWUtMWE1Mi00ZjMyLWExY2ItZDVlZmQ0YTMyZmEyXkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}];N/A;7.3;52,889;tt9698480;series;;;;;True;1994;1
1436;Falling in Love Again;Comedy;Falling in Love Again;1980;PG;23 Feb 1984;103 min;Drama, Romance;Steven Paul;Steven Paul, Ted Allan, Susannah York;Elliott Gould, Susannah York, Michelle Pfeiffer;While struggling with his midlife crisis, Harry receives an invitation for his high school's reunion back so he takes Sue and their teenage kids on a cross-country car trip back to the Big Apple.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BNjQ3NGFjY2ItZDRjOS00N2NjLTk2YTAtNWY4NWYyMzFhZjI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}];N/A;5;416;tt0080714;movie;11 Aug 2015;N/A;N/A;N/A;True;1980;
1437;The Cement Garden;Drama;The Cement Garden;1993;Not Rated;11 Feb 1994;101 min;Drama;Andrew Birkin;Andrew Birkin, Ian McEwan;Charlotte Gainsbourg, Andrew Robertson, Alice Coulthard;Four children live with their terminally ill mother. After she dies, they try to hold things together. In their isolated house, they begin to deteriorate mentally, whilst they hide their mom's decomposing corpse in a makeshift con...;English;United Kingdom, Germany;2 wins & 3 nominations;https://m.media-amazon.com/images/M/MV5BNmI2NTdlNzEtYWZkOC00NzhhLTg5N2MtZTE5ZDE0NTI5MDFkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}];N/A;7;4,991;tt0106535;movie;30 Mar 2004;$322,975;N/A;N/A;True;1993;
1438;Dante's Peak;Action|Thriller;Dante's Peak;1997;PG-13;07 Feb 1997;108 min;Action, Adventure, Thriller;Roger Donaldson;Leslie Bohem;Pierce Brosnan, Linda Hamilton, Jamie Renée Smith;A volcanologist arrives at a countryside town recently named the second-most desirable place to live in America, and discovers that the long-dormant volcano, Dante's Peak, may wake up at any moment.;English;United States;4 wins & 1 nomination;https://m.media-amazon.com/images/M/MV5BMTA1MWM3Y2MtM2YyMS00ZGI1LTgwMGQtMzczYjA5ZThmZTQ1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '43/100'}];43;6;93,288;tt0118928;movie;23 Aug 2005;$67,127,760;N/A;N/A;True;1997;
1439;Meet Wally Sparks;Comedy;Meet Wally Sparks;1997;R;31 Jan 1997;105 min;Comedy;Peter Baldwin;Harry Basil, Rodney Dangerfield;Rodney Dangerfield, Debi Mazar, David Ogden Stiers;Wally Sparks is a tabloid television show reporter, who's trying to boost ratings on his show. He goes to the Governor's mansion to uncover a sex scandal.;English;Japan, United States;N/A;https://m.media-amazon.com/images/M/MV5BYzQxNzhkNzQtNjRiYy00ZGRhLWE0NDEtYzY4ZWEyN2Q1M2ViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}];N/A;5.2;3,668;tt0119644;movie;24 Sep 1999;$4,073,582;N/A;N/A;True;1997;
1440;Amos & Andrew;Comedy;Amos;1985;N/A;29 Sep 1985;100 min;Drama;Michael Tuchner;Stanley Gordon West;Kirk Douglas, Elizabeth Montgomery, Dorothy McGuire;After losing his wife and home in an accident, Amos Lasher ends up in the care of the state, specifically the Sunset Nursing Home. The head nurse of Sunset, Daisy Daws, rules the cowed residents with an iron hand, but as his deter...;English;United States;Nominated for 4 Primetime Emmys. 7 nominations total;https://m.media-amazon.com/images/M/MV5BYjEyMzVlYzctODRkOC00MjQyLTk3ZTUtZjkyMzFkZTdlNGUyXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}];N/A;7;326;tt0088713;movie;N/A;N/A;N/A;N/A;True;1993;
1441;Benny & Joon;Comedy|Romance;Benny;2006;N/A;04 Oct 2006;4 min;Short;Brad MacPherson;Brad MacPherson;Nate Prochnau;One man's simmering account of fallen comrades, life's sacrifices, and the cruelties endured by a grunt on the front line.;English;Canada;N/A;N/A;[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}];N/A;8.8;15;tt0889169;movie;N/A;N/A;N/A;N/A;True;1993;
1442;Prefontaine;Drama;Prefontaine;1997;PG-13;24 Jan 1997;106 min;Biography, Drama, Romance;Steve James;Steve James, Eugene Corr;Jared Leto, R. Lee Ermey, Ed O'Neill;Based on the life of Olympic hopeful Steve Prefontaine, a long distance runner who lived in Oregon and died young.;English;United States;N/A;https://m.media-amazon.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}];56;6.8;7,446;tt0119937;movie;03 Sep 2002;$589,304;N/A;N/A;True;1997;
1443;A Tickle in the Heart;Documentary;A Tickle in the Heart;1996;Not Rated;23 Jan 1997;87 min;Documentary, Music;Stefan Schwietert;Thomas Kufus, Stefan Schwietert;Harriet Goldstein Darr, Julius Epstein, Max Epstein;Captures the past, present, and future of the remarkable Epstein brothers - Max, Julie and Willie - Klezmer music legends on a joyous international comeback tour.;English, Yiddish;Germany, Switzerland;3 wins;https://m.media-amazon.com/images/M/MV5BMTc2NDg0NDM1OV5BMl5BanBnXkFtZTcwNTA2NTYyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}];N/A;8.2;81;tt0117907;movie;10 Mar 1998;N/A;N/A;N/A;True;1996;
1444;Guantanamera;Comedy;Guantanamera;1995;TV-14;04 Jul 1997;105 min;Comedy, Drama;Tomás Gutiérrez Alea, Juan Carlos Tabío;Eliseo Alberto, Tomás Gutiérrez Alea, Juan Carlos Tabío;Carlos Cruz, Mirta Ibarra, Jorge Perugorría;It is a satire about life in Cuba. The members of a funeral procession and some truck drivers who need to take the same route begin to talk about God and the world and they end up discovering that life for both groups has many sim...;Spanish;Cuba, Spain, Germany;7 wins & 1 nomination;https://m.media-amazon.com/images/M/MV5BZTY5YzM1NWMtNmVlNS00MGM3LTg5ZTQtMmU5YzRkNTI0NjJiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}];N/A;6.9;1,528;tt0109949;movie;N/A;$903,840;N/A;N/A;True;1994;
1445;McHale's Navy;Comedy|War;McHale's Navy;1997;PG;18 Apr 1997;108 min;Action, Comedy;Bryan Spicer;Peter Crabbe, Andy Rose;Tom Arnold, Dean Stockwell, Ernest Borgnine;A retired Navy officer returns to active duty, along with a group of misfit sailors, to battle his former nemesis.;English;United States;2 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '18/100'}];18;4.5;6,895;tt0119640;movie;28 Sep 2004;$4,529,843;N/A;N/A;True;1997;
1446;Kolya;Comedy;Kolya;1996;PG-13;24 Jan 1997;105 min;Comedy, Drama, Music;Jan Sverák;Pavel Taussig, Zdenek Sverák;Zdenek Sverák, Andrey Khalimon, Libuse Safránková;A confirmed bachelor is in for the surprise of his life when a get-rich-quick scheme backfires and leaves him with a pint-sized new roommate.;Czech, Russian, Slovak;Czech Republic, United Kingdom, France;Won 1 Oscar. 21 wins & 14 nominations total;https://m.media-amazon.com/images/M/MV5BYWU4ZTVkZjgtYTlkNi00YTY2LWExOWUtZDI5MDFhNjc3NDE1XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}];N/A;7.7;15,760;tt0116790;movie;02 Jul 2002;$5,770,254;N/A;N/A;True;1996;
1447;Gridlock'd;Crime;Gridlock'd;1997;R;29 Jan 1997;91 min;Comedy, Crime, Drama;Vondie Curtis-Hall;Vondie Curtis-Hall;Tupac Shakur, Tim Roth, Thandiwe Newton;Two friends try to kick their drug addiction after a friend dies from an overdose, when they try to enroll in a detox program, things quickly go wrong.;English;United States;2 wins & 1 nomination;https://m.media-amazon.com/images/M/MV5BNWFlYTY1YWUtOWY1Yy00ODgwLTk0YzQtYTdjMDBlOTcwMGZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}];N/A;6.9;16,037;tt0119225;movie;13 Mar 2007;$5,571,205;N/A;N/A;True;1997;
1448;Fire on the Mountain;Documentary;Fire on the Mountain;1981;Not Rated;23 Nov 1981;120 min;Drama;Donald Wrye;Edward Abbey, John Sacret Young;Buddy Ebsen, Ron Howard, Julie Carmen;The story of one man's defiance of the United States government. The hero, John Vogelin, is an old rancher whose property adjoins the White Sands Missile Range in New Mexico. When the U.S. Air Force tries to take the possession of...;English;United States;Nominated for 1 Primetime Emmy. 1 nomination total;https://m.media-amazon.com/images/M/MV5BMjI5MzI2OTU2NF5BMl5BanBnXkFtZTcwNDMyMzExNQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}];N/A;6.4;139;tt0082380;movie;13 Apr 2011;N/A;N/A;N/A;True;1996;
1449;Waiting for Guffman;Comedy;Waiting for Guffman;1996;R;31 Jan 1997;84 min;Comedy;Christopher Guest;Christopher Guest, Eugene Levy;Christopher Guest, Fred Willard, Catherine O'Hara;An aspiring director and the marginally talented amateur cast of a hokey small-town Missouri musical production go overboard when they learn that someone from Broadway will be in attendance.;English;United States;2 wins & 3 nominations;https://m.media-amazon.com/images/M/MV5BYWY4OGVjOTctYTViZC00MWQzLWIyNjYtM2JmOWIzZGQwNWYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '71/100'}];71;7.4;29,722;tt0118111;movie;21 Aug 2001;$2,923,982;N/A;N/A;True;1996;
1453;The Beautician and the Beast;Comedy|Romance;The Beautician and the Beast;1997;PG;07 Feb 1997;105 min;Comedy, Romance;Ken Kwapis;Todd Graff;Fran Drescher, Timothy Dalton, Ian McNeice;A New York City cosmetologist, mistakenly thought to be a science teacher, is offered a job to teach the children of an Eastern European dictator.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BOGViZjFhM2MtOGNmZC00MWQyLWJiM2MtODdkMDdlYmFmMjYzXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}];N/A;5.4;9,579;tt0118691;movie;24 Jun 2003;$11,486,880;N/A;N/A;True;1997;
1454;SubUrbia;Comedy;SubUrbia;1996;R;03 Jul 1997;121 min;Comedy, Drama;Richard Linklater;Eric Bogosian;Giovanni Ribisi, Steve Zahn, Jayce Bartok;A group of suburban teenagers try to support each other through the difficult task of becoming adults.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BMjllMGZhMjctNTU0MS00ZDgzLTg1YTgtMDM2N2NmMzc0OTY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '62/100'}];62;6.7;10,028;tt0120238;movie;01 Jan 2009;$656,747;N/A;N/A;True;1997;
1455;Hotel de Love;Comedy|Romance;Hotel de Love;1996;R;07 Feb 1997;96 min;Comedy, Drama, Romance;Craig Rosenberg;Craig Rosenberg;Aden Young, Saffron Burrows, Simon Bossell;Twin brothers meet a childhood sweetheart at a tacky hotel and rediscover their love as they renew their competition for her affection.;English, French;Australia;N/A;https://m.media-amazon.com/images/M/MV5BMTI2OTA0MzE0NF5BMl5BanBnXkFtZTcwMjA2NjEyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '47/100'}];47;6;660;tt0116565;movie;N/A;$165,845;N/A;N/A;True;1996;
1456;The Pest;Comedy;The Pest;1997;PG-13;07 Feb 1997;84 min;Comedy;Paul Miller;David Bar Katz, John Leguizamo;John Leguizamo, Jeffrey Jones, Edoardo Ballerini;A Miami con man agrees to be the human target for a Neo-Nazi manhunter in order to collect $50,000 if he survives.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BNjZhNzg2OWQtMDBkYi00MTY5LTkxMDItMDc2MzVmNGU1MzM5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}];N/A;4.8;8,880;tt0119887;movie;13 Jun 2000;$3,600,616;N/A;N/A;True;1997;
1457;Fools Rush In;Comedy|Romance;Fools Rush In;1997;PG-13;14 Feb 1997;109 min;Comedy, Drama, Romance;Andy Tennant;Joan Taylor, Katherine Reback;Matthew Perry, Salma Hayek, Jon Tenney;After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.;English, Spanish;United States;3 nominations;https://m.media-amazon.com/images/M/MV5BM2Q3MzA3YmYtNzUzNS00NDhhLTkyZmYtMDU2YmE1ODY5MjdmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '37/100'}];37;6.1;36,825;tt0119141;movie;03 Dec 2002;$29,481,428;N/A;N/A;True;1997;
1458;Touch;Romance;Touch;2012–2013;TV-PG;25 Jan 2012;43 min;Drama, Mystery, Sci-Fi;N/A;Tim Kring;Kiefer Sutherland, David Mazouz, Gugu Mbatha-Raw;A widower struggling to raise his emotionally challenged son discovers that he can predict events before they happen.;English;United States;Nominated for 2 Primetime Emmys. 2 wins & 12 nominations total;https://m.media-amazon.com/images/M/MV5BNTI3OTcwNTk3Ml5BMl5BanBnXkFtZTcwNzA3NzAzNw@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}];N/A;7.3;42,992;tt1821681;series;;;;;True;1997;2
1459;Absolute Power;Mystery|Thriller;Absolute Power;1997;R;14 Feb 1997;121 min;Action, Crime, Drama;Clint Eastwood;David Baldacci, William Goldman;Clint Eastwood, Gene Hackman, Ed Harris;Career thief Luther Whitney (Clint Eastwood) witnesses a horrific crime involving U.S. President Alan Richmond (Gene Hackman).;English, Spanish;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BNDFlNTZmOGYtYmE0ZC00OTE4LWI5YzctNmZmZDU3M2ZiMmI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '52/100'}];52;6.7;57,188;tt0118548;movie;01 Jun 2010;$50,068,310;N/A;N/A;True;1997;
1461;Vegas Vacation;Comedy;Vegas Vacation;1997;PG;14 Feb 1997;93 min;Comedy;Stephen Kessler;Elisa Bell, Bob Ducsay;Chevy Chase, Beverly D'Angelo, Randy Quaid;In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '20/100'}];20;5.9;51,146;tt0120434;movie;22 Aug 1997;$36,400,360;N/A;N/A;True;1997;
1462;Unforgotten: Twenty-Five Years After Willowbrook;Documentary;Unforgotten: Twenty-Five Years After Willowbrook;1996;Not Rated;14 Feb 1997;57 min;Documentary;Jack Fisher;Stuart Warmflash;Danny Aiello, Geraldo Rivera, Maria Caceres;It was a nightmare that shocked not only New York, but all of America. The public outcry about the Willowbrook State School for people with developmental disabilities resulted from Geraldo Rivera's expose on WABC after he had ente...;English;United States;1 win;https://m.media-amazon.com/images/M/MV5BMTIyNjg3Nzk4MV5BMl5BanBnXkFtZTcwMzE0NzU5MQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}];N/A;6.5;197;tt0118042;movie;30 Sep 2017;N/A;N/A;N/A;True;1996;
1463;That Old Feeling;Comedy|Romance;That Old Feeling;1997;PG-13;04 Apr 1997;105 min;Comedy, Romance;Carl Reiner;Leslie Dixon;Bette Midler, Dennis Farina, Paula Marshall;A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.;English;United States;2 nominations;https://m.media-amazon.com/images/M/MV5BN2IzYTE4MTItYTg2MC00NmY1LTg4NTctMjMxMjk2YzliZGU1XkEyXkFqcGdeQXVyNzI0MDk4OTA@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}];N/A;6.1;3,951;tt0120318;movie;01 Apr 2003;$16,574,176;N/A;N/A;True;1997;
1464;Lost Highway;Mystery;Lost Highway;1997;R;15 Jan 1997;134 min;Mystery, Thriller;David Lynch;David Lynch, Barry Gifford;Bill Pullman, Patricia Arquette, John Roselius;Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.;English;France, United States;5 wins & 7 nominations;https://m.media-amazon.com/images/M/MV5BZDBmMjg0MWMtNTQ3MS00NGQ5LTg4YzQtNzA1NTk2MWQ2NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '53/100'}];53;7.6;146,066;tt0116922;movie;25 Mar 2008;$3,726,792;N/A;N/A;True;1997;
1465;Rosewood;Drama;Rosewood;1997;R;21 Feb 1997;140 min;Action, Drama, History;John Singleton;Gregory Poirier;Jon Voight, Ving Rhames, Don Cheadle;A dramatization of a 1923 horrific racist lynch mob attack on an African-American community.;English;United States;3 wins & 10 nominations;https://m.media-amazon.com/images/M/MV5BNGJlMzU0YTktYmI1Zi00ZTYxLTgyYmMtOTI5M2QzZDQ3MGY2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '71/100'}];71;7.2;8,468;tt0120036;movie;15 May 2007;$13,130,349;N/A;N/A;True;1997;
1466;Donnie Brasco;Crime|Drama;Donnie Brasco;1997;R;28 Feb 1997;127 min;Biography, Crime, Drama;Mike Newell;Joseph D. Pistone, Richard Woodley, Paul Attanasio;Al Pacino, Johnny Depp, Michael Madsen;An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.;English, Italian, Japanese;United States;Nominated for 1 Oscar. 2 wins & 16 nominations total;https://m.media-amazon.com/images/M/MV5BYzMzMDZkYWEtODIzNS00YjI3LTkxNTktOWEyZGM3ZWI2MWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '76/100'}];76;7.7;313,934;tt0119008;movie;04 May 2004;$41,909,762;N/A;N/A;True;1997;
1468;Booty Call;Comedy|Romance;Booty Call;1997;R;26 Feb 1997;79 min;Comedy, Romance;Jeff Pollack;Takashi Bufford, J. Stanford Parker;Jamie Foxx, Tommy Davidson, Vivica A. Fox;Two friends who have gone too long without sex set out to get some.;English;United States;N/A;https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '54/100'}];54;5.4;9,179;tt0118750;movie;22 May 2001;$20,050,376;N/A;N/A;True;1997;
1470;Rhyme & Reason;Documentary;Lincoln Rhyme: Hunt for the Bone Collector;2020;TV-14;01 Jan 2020;43 min;Crime, Drama, Mystery;N/A;Mark Bianculli, VJ Boyd;Russell Hornsby, Arielle Kebbel, Roslyn Ruff;A retired forensic criminologist teams up with an ambitious young detective to help capture some of the most dangerous criminals in America.;English;United States;N/A;https://m.media-amazon.com/images/M/MV5BNDI1M2Q3ZjQtYjkxYy00NGM2LThmMmQtMmYzZDI5NTE2NDg4XkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}];N/A;6.8;5,626;tt9307990;series;;;;;True;1997;1
1471;Boys Life 2;Drama;Boys Life 2;1997;N/A;07 Mar 1997;74 min;Drama;Mark Christopher, Tom DeCerchio, Tom Donaghy;Mark Christopher, Tom DeCerchio, Tom Donaghy;Michael Saucedo, Justin Urich, Travis Sher;"Compilation of four short films about homoerotic situations involving young men. Tom DeCerchio directed ""Nunzio's Second Cousin"", telling the story of a gay cop who forces a gay-basher to come to his house and have dinner with his...";English;United States;N/A;https://m.media-amazon.com/images/M/MV5BMTYxMTg5NDgwMV5BMl5BanBnXkFtZTcwNzA4NzgxMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}];N/A;6.6;474;tt0118762;movie;N/A;$532,654;N/A;N/A;True;1997;
1472;City of Industry;Crime|Thriller;City of Industry;1997;R;14 Mar 1997;97 min;Crime, Drama, Thriller;John Irvin;Ken Solarz;Harvey Keitel, Stephen Dorff, Timothy Hutton;A retired thief swears revenge on the lunatic who murdered his brother and partner, while going on the run with the loot they stole.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BYWMzMzJmZTEtMzk3YS00ZWI2LWJjYzktYjE1NWNmYzQyZmI0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}];N/A;6.1;6,191;tt0118859;movie;06 Feb 2001;$1,568,258;N/A;N/A;True;1997;
