ml_movieId;ml_title;ml_genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;ml_year;totalSeasons
2786;Haunted Honeymoon;Comedy;Haunted Honeymoon;1986;PG;25 Jul 1986;82 min;Comedy;Gene Wilder;Gene Wilder, Terence Marsh;Gene Wilder, Gilda Radner, Dom DeLuise;Two radio voice actors are getting married. Larry has fits of fear. A shrink needs 36 hours to scare him to death and cure him - during a family reunion at a scary family castle.;English;United Kingdom, United States;1 win;https://m.media-amazon.com/images/M/MV5BODRkM2UyNTktZTk4Ni00NTM5LThhZWYtZDUyY2NlYmRiZjc2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '29/100'}];29.0;5.6;7,618;tt0091178;movie;05 Apr 2016;$8,033,397;;;True;1986;
2787;Cat's Eye;Horror;Cat's Eye;1985;PG-13;12 Apr 1985;94 min;Comedy, Horror, Thriller;Lewis Teague;Stephen King;Drew Barrymore, James Woods, Alan King;A stray cat is the linking element of three tales of suspense and horror.;English;United States, Netherlands;2 nominations;https://m.media-amazon.com/images/M/MV5BOTA0MDliYzMtYTNhMS00MjkyLWExMGItYzY5MjFhOTNmZjRhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '70/100'}];70.0;6.3;26,523;tt0088889;movie;01 Oct 2002;$13,086,298;;;True;1985;
2788;And Now for Something Completely Different;Comedy;And Now for Something Completely Different;1971;PG;22 Aug 1972;88 min;Comedy;Ian MacNaughton;Graham Chapman, John Cleese, Terry Gilliam;John Cleese, Michael Palin, Graham Chapman;An anthology of the best sketches from the first and second seasons of Monty Python's Flying Circus (1969).;English;United Kingdom;;https://m.media-amazon.com/images/M/MV5BYWQzYjU5ODAtNDY5Yy00ZDIxLWJlMTEtOWRkMjlkNTdmMTBhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}];;7.5;30,720;tt0066765;movie;24 Aug 2004;;;;True;1971;
2789;Damien: Omen II;Horror;Damien: Omen II;1978;R;09 Jun 1978;107 min;Horror;Don Taylor, Mike Hodges;Harvey Bernhard, David Seltzer, Stanley Mann;William Holden, Lee Grant, Jonathan Scott-Taylor;Damien the Antichrist, now about to turn thirteen years old, finally learns of his destiny under the guidance of an unholy disciple of Satan. Meanwhile dark forces begin to eliminate all those who suspect the child's true identity.;English;United Kingdom, United States;3 wins & 1 nomination;https://m.media-amazon.com/images/M/MV5BNGQxOTk0ZjItNGVjNC00YmFkLWFlNmMtN2I1NTI2NzczM2E3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '45/100'}];45.0;6.2;33,364;tt0077394;movie;05 Sep 2000;$26,518,355;;;True;1978;
2791;Airplane!;Comedy;Airplane!;1980;PG;02 Jul 1980;88 min;Comedy;Jim Abrahams, David Zucker, Jerry Zucker;Jim Abrahams, David Zucker, Jerry Zucker;Robert Hays, Julie Hagerty, Leslie Nielsen;A man afraid to fly must ensure that a plane lands safely after the pilots become sick.;English;United States;Nominated for 1 BAFTA Award3 wins & 7 nominations total;https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '78/100'}];78.0;7.7;246,526;tt0080339;movie;13 Dec 2005;$83,453,539;;;True;1980;
2792;Airplane II: The Sequel;Comedy;Airplane II: The Sequel;1982;PG;10 Dec 1982;85 min;Comedy, Sci-Fi;Ken Finkleman;Ken Finkleman, Al Jean, Mike Reiss;Robert Hays, Julie Hagerty, Lloyd Bridges;A faulty computer causes a passenger space shuttle to head straight for the Sun. Can Ted Striker save the day and get the shuttle back on track - again?;English;United States;;https://m.media-amazon.com/images/M/MV5BMmVkYjg2MDUtN2ExNi00N2QzLTliOWYtMjAzYWNlYjQ1MWZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '48/100'}];48.0;6.1;54,090;tt0083530;movie;24 Oct 2000;$27,150,534;;;True;1982;
2793;An American Werewolf in Paris;Comedy|Horror;An American Werewolf in Paris;1997;R;25 Dec 1997;98 min;Comedy, Fantasy, Horror;Anthony Waller;John Landis, Tim Burns, Tom Stern;Tom Everett Scott, Julie Delpy, Vince Vieluf;An American man unwittingly gets involved with French werewolves who have developed a serum allowing them to transform at will.;English, French, German;United Kingdom, Netherlands, Luxembourg, United States, France, Germany;3 wins & 1 nomination;https://m.media-amazon.com/images/M/MV5BZjM3NjU1OTctOWY2NC00OGYxLTk5YWEtMTUzZTQwYWQ5MjFjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '31/100'}];31.0;5.1;25,876;tt0118604;movie;13 Jan 2004;$26,570,463;;;True;1997;
2794;European Vacation;Comedy;European Vacation;2009;;22 Dec 2009;197 min;Adult;;;Joanna Angel, Holly D., James Deen, Lucky Fortune;;English;USA;;;[];;;;tt1570579;movie;;;;;True;1985;
2795;Vacation;Comedy;Vacation;2015;R;29 Jul 2015;99 min;Adventure, Comedy;John Francis Daley, Jonathan Goldstein;Jonathan Goldstein, John Francis Daley, John Hughes;Ed Helms, Christina Applegate, Skyler Gisondo;"Rusty Griswold takes his own family on a road trip to ""Walley World"" in order to spice things up with his wife and reconnect with his sons.";English;United States;1 win & 3 nominations;https://m.media-amazon.com/images/M/MV5BYTliYWU3ZGEtNjkwYi00ZWQ3LTlhOTgtNTQ4YzhmMjVjY2EwXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '34/100'}];34.0;6.1;115,729;tt1524930;movie;03 Nov 2015;$58,884,188;;;True;1983;
2796;Funny Farm;Comedy;Funny Farm;1988;PG;03 Jun 1988;101 min;Comedy;George Roy Hill;Jay Cronley, Jeffrey Boam;Chevy Chase, Madolyn Smith Osborne, Kevin O'Morrison;A couple swap city life for the country, but their picturesque new hometown turns out to be just a little bit different to what they were expecting.;English;United States;;https://m.media-amazon.com/images/M/MV5BM2MyNmQ2ZTQtYzE1Ni00MWQwLWE3ZTctMDcxOWE4ZTQzMjE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '50/100'}];50.0;6.2;23,810;tt0095188;movie;14 Feb 2002;$25,537,221;;;True;1988;
2797;Big;Comedy|Fantasy;Big;1988;PG;03 Jun 1988;104 min;Comedy, Drama, Fantasy;Penny Marshall;Gary Ross, Anne Spielberg;Tom Hanks, Elizabeth Perkins, Robert Loggia;After wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult.;English, Spanish;United States;Nominated for 2 Oscars. 11 wins & 14 nominations total;https://m.media-amazon.com/images/M/MV5BMDQ1ODM5MTMtMjAwYi00ZGUxLTliNTMtN2ZhODAwMjVhMTRlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '73/100'}];73.0;7.3;227,775;tt0094737;movie;05 Oct 1999;$115,227,281;;;True;1988;
2798;Problem Child;Comedy;Problem Child;1990;PG;27 Jul 1990;81 min;Comedy, Family;Dennis Dugan;Scott Alexander, Larry Karaszewski;Michael Oliver, John Ritter, Jack Warden;A young boy just short of a monster is adopted by a loving man and his wacky wife. The laughs keep coming as the boy pushes them to the limits.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BYzk3NGI4NjgtYTJkNS00NzBmLTllYTAtYzE1ZGJlOWQ0MDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '27/100'}];27.0;5.4;31,709;tt0100419;movie;09 Jan 2007;$53,470,891;;;True;1990;
2799;Problem Child 2;Comedy;Problem Child 2;1991;PG-13;03 Jul 1991;90 min;Comedy, Family;Brian Levant;Scott Alexander, Larry Karaszewski;John Ritter, Michael Oliver, Jack Warden;The worst child in the world makes an unthinkable discovery: there is another child even worse than he is--and it's a girl.;English;United States;3 nominations;https://m.media-amazon.com/images/M/MV5BZTQzNjRhMTctZjJmNi00NjFkLTgzMzgtNzUyOTUyODQ1NDA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}];;4.8;22,933;tt0102719;movie;09 Jan 2007;$25,104,700;;;True;1991;
2800;Little Nemo: Adventures in Slumberland;Animation|Children's;Little Nemo: Adventures in Slumberland;1989;G;21 Aug 1992;85 min;Animation, Adventure, Comedy;Masami Hata, William T. Hurtz;Chris Columbus, Richard Outten, Jean 'Moebius' Giraud;Gabriel Damon, Mickey Rooney, Rene Auberjonois;Each night, young Nemo goes to Slumberland and has adventures and befriends the king of Slumberland, Morpheus. But one night Nemo discovers Nightmare Land, and the evil nightmare king, throwing Slumberland and Nemo himself into da...;English;Japan, United States;1 win & 1 nomination;https://m.media-amazon.com/images/M/MV5BMmNkM2MzNDgtNzk3Ny00ZTZmLTg4MDMtODc5M2Y4ZGQ4MGMyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}];;7.1;7,840;tt0104740;movie;27 Jan 2009;$1,368,000;;;True;1992;
2802;Tequila Sunrise;Action|Romance|Thriller;Tequila Sunrise;1988;R;02 Dec 1988;115 min;Crime, Drama, Romance;Robert Towne;Robert Towne;Mel Gibson, Michelle Pfeiffer, Kurt Russell;A former L.A. drug dealer tries to go straight but his past and his underworld connections bring him into the focus of the DEA, the Mexican feds and the Mexican drug cartels.;English, Spanish;United States;Nominated for 1 Oscar. 2 wins & 3 nominations total;https://m.media-amazon.com/images/M/MV5BMzEyYWRkNGItNjFmZS00NTRjLTlmMGQtN2ZhM2ViNjNiODAzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '62/100'}];62.0;6.0;32,435;tt0096244;movie;15 Aug 2000;$41,292,551;;;True;1988;
2803;The Pelican Brief;Thriller;The Pelican Brief;1993;PG-13;17 Dec 1993;141 min;Crime, Drama, Mystery;Alan J. Pakula;John Grisham, Alan J. Pakula;Julia Roberts, Denzel Washington, Sam Shepard;A law student uncovers a conspiracy, putting herself and others in danger.;English;United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BMjYwNGRmMGUtMmI0ZC00MGM0LWI2MTQtNGM0ZGNkMzRhNmY5XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '50/100'}];50.0;6.6;90,367;tt0107798;movie;15 Aug 2000;$100,768,056;;;True;1993;
2804;A Christmas Story;Comedy|Drama;A Christmas Story;1983;PG;18 Nov 1983;93 min;Comedy, Family;Bob Clark;Jean Shepherd, Leigh Brown, Bob Clark;Peter Billingsley, Melinda Dillon, Darren McGavin;In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift.;English;United States, Canada;3 wins & 11 nominations;https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '77/100'}];77.0;7.9;160,515;tt0085334;movie;04 Nov 2008;$20,778,141;;;True;1983;
2805;Mickey Blue Eyes;Comedy|Romance;Mickey Blue Eyes;1999;PG-13;20 Aug 1999;102 min;Comedy, Crime, Romance;Kelly Makin, Carl Gottlieb;Adam Scheinman, Robert Kuhn;Hugh Grant, Jeanne Tripplehorn, James Caan;"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him.";English;United Kingdom, United States;;https://m.media-amazon.com/images/M/MV5BNjIzNDQ4MDc5OV5BMl5BanBnXkFtZTYwNzI3MDM3._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '49/100'}];49.0;5.9;37,423;tt0130121;movie;28 Dec 1999;$33,864,342;;;True;1999;
2806;Teaching Mrs. Tingle;Comedy|Thriller;Teaching Mrs. Tingle;1999;PG-13;20 Aug 1999;96 min;Comedy, Thriller;Kevin Williamson;Kevin Williamson;Helen Mirren, Marisa Coughlan, Katie Holmes;The story of a girl who is willing to do anything to become Valedictorian, even if it means murdering the teacher that stands in her way.;English;United States;4 nominations;https://m.media-amazon.com/images/M/MV5BMWM5NjE5ZjEtMTZjMC00NWRjLWE1NDctMzM1MjJhZjUwZjQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '35/100'}];35.0;5.3;21,151;tt0133046;movie;21 Dec 1999;$8,951,935;;;True;1999;
2807;Universal Soldier: The Return;Action|Sci-Fi;Universal Soldier: The Return;1999;R;20 Aug 1999;83 min;Action, Sci-Fi;Mic Rodgers;Richard Rothstein, Christopher Leitch, Dean Devlin;Jean-Claude Van Damme, Bill Goldberg, Heidi Schanz;"The ""universal soldiers"" must fight the whole army, when the military's supercomputer S.E.T.H gets out of control.";English;United States;;https://m.media-amazon.com/images/M/MV5BNWI0NTc4YWYtZDYzYy00NGUyLWI0ODMtMGIxOWQxY2RlZDQ5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '24/100'}];24.0;4.2;29,926;tt0176269;movie;23 Nov 1999;$10,667,893;;;True;1999;
2808;Universal Soldier;Action|Sci-Fi;Universal Soldier;1992;R;10 Jul 1992;102 min;Action, Sci-Fi;Roland Emmerich;Richard Rothstein, Christopher Leitch, Dean Devlin;Jean-Claude Van Damme, Dolph Lundgren, Ally Walker;Soldiers who were killed in the Vietnam conflict are brought back to life in a top secret military experiment that creates superhuman warriors.;English;United States;;https://m.media-amazon.com/images/M/MV5BMzMyZjNiOTYtMWJkZS00M2I5LWIzYWYtOTc2ZjYzMzBhY2MwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '35/100'}];35.0;6.1;92,277;tt0105698;movie;26 Feb 2002;$36,299,898;;;True;1992;
2809;Love Stinks;Comedy;Love Stinks;1999;R;10 Sep 1999;94 min;Comedy;Jeff Franklin;Jeff Franklin;French Stewart, Bridgette Wilson-Sampras, Bill Bellamy;Seth Winnick has it all: a successful career in television, good friends, and a passionate relationship with beautiful Chelsea. However, when he fails to make a timely marriage proposal, Chelsea tries to make his life hell.;English;United States;;https://m.media-amazon.com/images/M/MV5BMjIzNjRmYmMtZThhZi00ZGVjLTgyOTgtOTcyMmIwMThkNWU0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '23/100'}];23.0;5.7;5,370;tt0188863;movie;01 Feb 2000;$2,924,635;;;True;1999;
2810;Perfect Blue;Animation|Mystery;Perfect Blue;1997;NC-17;28 Feb 1998;81 min;Animation, Crime, Drama;Satoshi Kon;Sadayuki Murai, Yoshikazu Takeuchi, Rika Takahashi;Junko Iwao, Rica Matsumoto, Shinpachi Tsuji;A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.;Japanese;Japan;4 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BMmMzOWNhNTYtYmY0My00OGJiLWIzNDUtZWRhNGY0NWFjNzFmXkEyXkFqcGdeQXVyNjUxMDQ0MTg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}];67.0;8.0;81,051;tt0156887;movie;02 May 2000;$558,598;;;True;1997;
2811;With Friends Like These...;Comedy;With Friends Like These...;1991;;27 Mar 1991;81 min;Comedy, Horror;Chris Malazdrewicz, Thomas Parkinson, Alain Zaloum;Jim C. Diorio (screenplay), Antoinette Martella (screenplay), Thomas Parkinson (screenplay);Rachel Bruneau, Michael Burns, Patty Carderelli, Carolyn Davine;"Three short stories about three extraordinary friendships gone wrong; An antique car comes into the life of the young couple of Alex and Kathleen. The young bachelor Frank finds a new ...";English;Canada;;https://m.media-amazon.com/images/M/MV5BMTIyNDcyNTg0MF5BMl5BanBnXkFtZTcwMjczNDkxMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}];;4.1;162;tt0390627;movie;06 Oct 2017;;;;True;1998;
2812;In Too Deep;Action|Thriller;In Too Deep;1999;R;25 Aug 1999;95 min;Crime, Drama, Thriller;Michael Rymer;Michael Henry Brown, Paul Aaron;Lloyd Adams, Philip Akin, Anna Carolina Arias;Right out of police academy, Jeff/Omar Epps starts as undercover cop in Cincinnati. First it's small time cases but he proves himself and moves up to a big case - befriending a brutal crime boss.;English;United States;2 wins;https://m.media-amazon.com/images/M/MV5BNjNkZDZmYzItZWU3ZS00OWYxLThmZWQtYjg2NDI2ZTBlOTQ4XkEyXkFqcGdeQXVyODg2MjMxMTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '53/100'}];53.0;6.2;6,813;tt0160401;movie;15 Feb 2000;$14,011,454;;;True;1999;
2813;The Source;Documentary;The Source;2011;;02 Nov 2011;135 min;Comedy, Drama;Radu Mihaileanu;Radu Mihaileanu, Alain-Michel Blanc, Catherine Ramberg;Leïla Bekhti, Hafsia Herzi, Hiam Abbass;A comedy/drama set in a village and centered on a battle of the sexes, where women threaten to withhold sexual favors if their men refuse to fetch water from a remote well.;Arabic;France, Belgium, Italy;2 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BNmRkYzI4YzktODA4YS00YTA5LThhNzAtNGJjYTE3ZDNlN2JlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}];;7.2;4,049;tt1686067;movie;;;;;True;1999;
2814;The Bat;Horror;The Bat;1959;Approved;09 Aug 1959;80 min;Horror, Mystery, Thriller;Crane Wilbur;Crane Wilbur, Mary Roberts Rinehart, Avery Hopwood;Vincent Price, Agnes Moorehead, Gavin Gordon;"A crazed killer known as ""The Bat"" is on the loose in a mansion full of people.";English;United States;;https://m.media-amazon.com/images/M/MV5BZWZmM2Y3OWMtNDllMC00YjY5LWFkZWItNDU4NzNlMmU4NTgwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}];;6.0;5,596;tt0052602;movie;21 Oct 2003;;Allied Artists Pictures;;True;1959;
2815;Iron Eagle;Action|War;Iron Eagle;1986;PG-13;17 Jan 1986;117 min;Action, Thriller, War;Sidney J. Furie;Kevin Alyn Elders, Sidney J. Furie;Louis Gossett Jr., Jason Gedrick, David Suchet;A young pilot plans a rescue mission when his father, an Air Force Colonel, is shot down over enemy territory and captured.;English;United States;;https://m.media-amazon.com/images/M/MV5BZGY3MWIzZGYtOTliMy00YzQzLTgwNjgtNjlkYTA2Y2Y5YTVkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '41/100'}];41.0;5.5;15,187;tt0091278;movie;22 May 2001;$24,159,872;;;True;1986;
2816;Iron Eagle II;Action|War;Iron Eagle II;1988;PG;11 Nov 1988;105 min;Action, Drama, Romance;Sidney J. Furie;Kevin Alyn Elders, Sidney J. Furie;Louis Gossett Jr., Mark Humphrey, Stuart Margolin;A joint U.S.- Soviet strike force is assembled to wipe out a nuclear base in an outlaw nation that plans to take the world hostage.;English, Russian;Canada, Israel;3 nominations;https://m.media-amazon.com/images/M/MV5BNGExMGU4YjMtZWNkYS00Nzk3LWFmOTQtZWQxZDA5OWZjN2U0XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}];;3.8;5,268;tt0095382;movie;25 Jun 2001;$10,497,324;;;True;1988;
2817;Aces: Iron Eagle III;Action|War;Aces: Iron Eagle III;1992;R;12 Jun 1992;98 min;Action;John Glen;Kevin Alyn Elders, Sidney J. Furie;Louis Gossett Jr., Rachel McLish, Paul Freeman;Chappy discovers a drug-smuggling scheme at his own air base. It turns out that the lives of some village people in Peru are at stake, and he decides to fly there with ancient airplanes and friends to free them.;English;United Kingdom, United States;;https://m.media-amazon.com/images/M/MV5BYTA1NTA4Y2YtNDViMy00Y2UxLTg4N2QtOTNhMDBmMzgyZDc5XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}];;3.7;3,042;tt0103617;movie;09 Sep 2016;$2,517,600;;;True;1992;
2819;Three Days of the Condor;Thriller;Three Days of the Condor;1975;R;25 Sep 1975;117 min;Crime, Mystery, Thriller;Sydney Pollack;James Grady, Lorenzo Semple Jr., David Rayfiel;Robert Redford, Faye Dunaway, Cliff Robertson;A bookish CIA researcher in Manhattan finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.;English, French;United States;Nominated for 1 Oscar. 6 wins & 4 nominations total;https://m.media-amazon.com/images/M/MV5BMjQ1MmI4ODYtMTQwYi00OWM3LWFkOTQtZGJmMjViNTI4MDBiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '63/100'}];63.0;7.4;58,088;tt0073802;movie;19 May 2009;$27,476,252;;;True;1975;
2821;Male and Female;Adventure|Drama;Male and Female;1919;Not Rated;23 Nov 1919;116 min;Adventure, Drama;Cecil B. DeMille;Jeanie Macpherson, J.M. Barrie;Thomas Meighan, Theodore Roberts, Raymond Hatton;Lady Mary Lasenby is a spoiled maiden who always gets her way until shipwrecked with her butler, then learns which qualities are really admirable in a person.;None, English;United States;;https://m.media-amazon.com/images/M/MV5BODE2ZTlmNjUtZDU2Yi00ZjViLTllYTEtMDNmNDFmNjZlNDkwXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}];;7.0;1,896;tt0010418;movie;19 Oct 2004;;;;True;1919;
2822;Medicine Man;Adventure|Romance;Medicine Man;1992;PG-13;07 Feb 1992;106 min;Adventure, Drama, Romance;John McTiernan;Tom Schulman, Sally Robinson;Sean Connery, Lorraine Bracco, José Wilker;In the beautiful and dangerous Amazon rainforest, dissimilar people must make their choices between business, science, and love.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BODc3NTFkYTEtMTUzZi00ZTI4LWJjMGItNWI4ZGFlOTNhNGY1XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '43/100'}];43.0;6.0;23,977;tt0104839;movie;07 Jun 2001;$45,500,797;;;True;1992;
2824;On the Ropes;Documentary;On the Ropes;1999;;22 Jan 1999;94 min;Documentary, Drama, Sport;Nanette Burstein, Brett Morgen;;Sam Doumit, Martin Goldman, Harry Keitt;The story of three young boxers and their coach who is determined to guide them in a positive direction in and out of the ring.;English;United States;Nominated for 1 Oscar. 6 wins & 4 nominations total;https://m.media-amazon.com/images/M/MV5BMjEzMTE4MTk0Nl5BMl5BanBnXkFtZTcwOTc5MTYyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}];80.0;7.3;473;tt0181733;movie;;$46,737;;;True;1999;
